#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C16165	25
RL|S1|C16220	25
RL|S1|C16226	25
RL|S1|C16239	25
RL|S1|C16240	25
RL|S1|C16257	25
RL|S1|C16274	25
RL|S1|C16307	25
RL|S1|C16358	25
RL|S1|C16383	25
RL|S1|C16404	25
RL|S1|C16477	25
RL|S1|C16635	25
RL|S1|C16677	25
RL|S1|C16746	25
RL|S1|C16762	25
RL|S1|C16792	25
RL|S1|C16851	25
RL|S1|C16856	25
RL|S1|C16862	25
RL|S1|C16934	25
RL|S1|C16958	25
RL|S1|C16994	25
RL|S1|C17022	25
RL|S1|C17097	25
RL|S1|C17147	25
RL|S1|C17149	25
RL|S1|C17160	25
RL|S1|C17162	25
RL|S1|C17166	25
RL|S1|C17188	25
RL|S1|C17189	25
RL|S1|C17193	25
RL|S1|C17194	25
RL|S1|C17270	25
RL|S1|C17278	25
RL|S1|C17304	25
RL|S1|C17316	25
RL|S1|C17331	25
RL|S1|C17356	25
RL|S1|C17359	25
RL|S1|C17384	25
RL|S1|C17417	25
RL|S1|C17418	25
RL|S1|C17421	25
RL|S1|C17488	25
RL|S1|C17547	25
RL|S1|C17568	25
RL|S1|C17615	25
RL|S1|C17680	25
RL|S1|C17685	25
RL|S1|C17690	25
RL|S1|C17723	25
RL|S1|C17730	25
RL|S1|C17760	25
RL|S1|C17768	25
RL|S1|C17807	25
RL|S1|C17815	25
RL|S1|C17915	25
RL|S1|C17920	25
RL|S1|C17928	25
RL|S1|C17937	25
RL|S1|C17958	25
RL|S1|C17966	25
RL|S1|C17977	25
RL|S1|C17999	25
RL|S1|C18053	25
RL|S1|C18081	25
RL|S1|C18139	25
RL|S1|C18170	25
RL|S1|C18176	25
RL|S1|C18201	25
RL|S1|C18205	25
RL|S1|C18219	25
RL|S1|C18230	25
RL|S1|C18375	25
RL|S1|C18384	25
RL|S1|C18421	25
RL|S1|C18436	25
RL|S1|C18474	25
RL|S1|C18497	25
RL|S1|C18516	25
RL|S1|C18535	25
RL|S1|C18607	25
RL|S1|C18611	25
RL|S1|C18629	25
RL|S1|C18638	25
RL|S1|C18639	25
RL|S1|C18640	25
RL|S1|C18661	25
RL|S1|C18665	25
RL|S1|C18729	25
RL|S1|C18734	25
RL|S1|C18742	25
RL|S1|C18771	25
RL|S1|C18773	25
RL|S1|C18784	25
RL|S1|C18786	25
RL|S1|C18812	25
RL|S1|C18835	25
RL|S1|C18839	25
RL|S1|C18885	25
RL|S1|C18908	25
RL|S1|C18938	25
RL|S1|C18964	25
RL|S1|C19009	25
RL|S1|C19012	25
RL|S1|C19051	25
RL|S1|C19084	25
RL|S1|C19086	25
RL|S1|C19087	25
RL|S1|C19101	25
RL|S1|C19112	25
RL|S1|C19139	25
RL|S1|C19144	25
RL|S1|C19146	25
RL|S1|C19168	25
RL|S1|C19184	25
RL|S1|C19267	25
RL|S1|C19282	25
RL|S1|C19283	25
RL|S1|C19319	25
RL|S1|C19364	25
RL|S1|C19382	25
RL|S1|C19467	25
RL|S1|C789	26
RL|S1|C825	26
RL|S1|C1186	26
RL|S1|C1204	26
RL|S1|C1487	26
RL|S1|C1665	26
RL|S1|C1737	26
RL|S1|C1973	26
RL|S1|C1991	26
RL|S1|C2290	26
RL|S1|C3329	26
RL|S1|C3817	26
RL|S1|C3971	26
RL|S1|C4004	26
RL|S1|C4030	26
RL|S1|C4175	26
RL|S1|C4823	26
RL|S1|C5234	26
RL|S1|C5755	26
RL|S1|C5986	26
RL|S1|C6056	26
RL|S1|C6162	26
RL|S1|C6209	26
RL|S1|C6322	26
RL|S1|C6961	26
RL|S1|C7175	26
RL|S1|C7222	26
RL|S1|C7240	26
RL|S1|C7634	26
RL|S1|C8153	26
RL|S1|C8231	26
RL|S1|C8494	26
RL|S1|C8964	26
RL|S1|C9123	26
RL|S1|C10179	26
RL|S1|C10359	26
RL|S1|C10534	26
RL|S1|C11896	26
RL|S1|C11898	26
RL|S1|C11922	26
RL|S1|C12431	26
RL|S1|C12449	26
RL|S1|C13074	26
RL|S1|C13171	26
RL|S1|C13326	26
RL|S1|C13550	26
RL|S1|C15042	26
RL|S1|C15154	26
RL|S1|C15184	26
RL|S1|C15349	26
RL|S1|C15450	26
RL|S1|C16061	26
RL|S1|C16099	26
RL|S1|C16153	26
RL|S1|C16179	26
RL|S1|C16921	26
RL|S1|C17198	26
RL|S1|C17728	26
RL|S1|C18298	26
RL|S1|C18409	26
RL|S1|C18544	26
RL|S1|C18554	26
RL|S1|C19498	26
RL|S1|C11	27
RL|S1|C57	27
RL|S1|C343	27
RL|S1|C424	27
RL|S1|C769	27
RL|S1|C809	27
RL|S1|C861	27
RL|S1|C958	27
RL|S1|C1025	27
RL|S1|C1137	27
RL|S1|C1146	27
RL|S1|C1540	27
RL|S1|C1732	27
RL|S1|C1872	27
RL|S1|C2095	27
RL|S1|C2185	27
RL|S1|C2382	27
RL|S1|C2540	27
RL|S1|C2636	27
RL|S1|C2705	27
RL|S1|C2852	27
RL|S1|C2854	27
RL|S1|C3413	27
RL|S1|C3818	27
RL|S1|C3858	27
RL|S1|C3876	27
RL|S1|C3918	27
RL|S1|C4048	27
RL|S1|C4113	27
RL|S1|C4222	27
RL|S1|C4232	27
RL|S1|C4353	27
RL|S1|C4383	27
RL|S1|C4431	27
RL|S1|C4514	27
RL|S1|C4675	27
RL|S1|C4742	27
RL|S1|C4817	27
RL|S1|C5209	27
RL|S1|C5273	27
RL|S1|C5409	27
RL|S1|C5612	27
RL|S1|C6307	27
RL|S1|C6500	27
RL|S1|C6638	27
RL|S1|C6734	27
RL|S1|C6737	27
RL|S1|C7361	27
RL|S1|C7429	27
RL|S1|C7453	27
RL|S1|C7526	27
RL|S1|C7712	27
RL|S1|C7833	27
RL|S1|C8282	27
RL|S1|C8327	27
RL|S1|C8516	27
RL|S1|C9039	27
RL|S1|C9047	27
RL|S1|C9115	27
RL|S1|C9249	27
RL|S1|C9290	27
RL|S1|C9415	27
RL|S1|C9514	27
RL|S1|C9537	27
RL|S1|C9604	27
RL|S1|C9643	27
RL|S1|C9732	27
RL|S1|C10277	27
RL|S1|C10366	27
RL|S1|C10455	27
RL|S1|C10568	27
RL|S1|C11378	27
RL|S1|C11436	27
RL|S1|C11497	27
RL|S1|C11617	27
RL|S1|C11628	27
RL|S1|C12311	27
RL|S1|C12349	27
RL|S1|C12549	27
RL|S1|C12553	27
RL|S1|C12781	27
RL|S1|C13327	27
RL|S1|C13351	27
RL|S1|C13430	27
RL|S1|C13544	27
RL|S1|C13621	27
RL|S1|C13723	27
RL|S1|C14185	27
RL|S1|C14535	27
RL|S1|C14633	27
RL|S1|C14921	27
RL|S1|C15212	27
RL|S1|C15262	27
RL|S1|C15301	27
RL|S1|C15363	27
RL|S1|C15905	27
RL|S1|C15984	27
RL|S1|C16161	27
RL|S1|C16228	27
RL|S1|C16414	27
RL|S1|C16602	27
RL|S1|C16797	27
RL|S1|C16929	27
RL|S1|C17242	27
RL|S1|C17936	27
RL|S1|C17944	27
RL|S1|C17949	27
RL|S1|C18045	27
RL|S1|C18428	27
RL|S1|C18443	27
RL|S1|C18630	27
RL|S1|C19007	27
RL|S1|C19037	27
RL|S1|C19131	27
RL|S1|C1622	28
RL|S1|C5859	28
RL|S1|C6418	28
RL|S1|C9122	28
RL|S1|C13569	28
RL|S1|C14198	28
RL|S1|C17896	28
RL|S1|C18930	28
RL|S1|C490	29
RL|S1|C965	29
RL|S1|C1572	29
RL|S1|C2119	29
RL|S1|C3323	29
RL|S1|C3582	29
RL|S1|C3587	29
RL|S1|C3785	29
RL|S1|C4900	29
RL|S1|C5369	29
RL|S1|C6361	29
RL|S1|C6684	29
RL|S1|C6997	29
RL|S1|C7357	29
RL|S1|C8066	29
RL|S1|C8068	29
RL|S1|C8291	29
RL|S1|C9260	29
RL|S1|C10439	29
RL|S1|C10527	29
RL|S1|C10857	29
RL|S1|C11352	29
RL|S1|C13029	29
RL|S1|C13173	29
RL|S1|C13363	29
RL|S1|C13729	29
RL|S1|C14146	29
RL|S1|C14756	29
RL|S1|C14793	29
RL|S1|C15610	29
RL|S1|C16657	29
RL|S1|C16993	29
RL|S1|C17237	29
RL|S1|C18347	29
RL|S1|C18379	29
RL|S1|C18755	29
RL|S1|C18862	29
RL|S1|C19089	29
RL|S1|C19485	29
RL|S1|C8	3
RL|S1|C20	3
RL|S1|C69	3
RL|S1|C173	3
RL|S1|C213	3
RL|S1|C259	3
RL|S1|C274	3
RL|S1|C387	3
RL|S1|C432	3
RL|S1|C438	3
RL|S1|C575	3
RL|S1|C704	3
RL|S1|C762	3
RL|S1|C899	3
RL|S1|C923	3
RL|S1|C945	3
RL|S1|C953	3
RL|S1|C1002	3
RL|S1|C1074	3
RL|S1|C1103	3
RL|S1|C1366	3
RL|S1|C1436	3
RL|S1|C1437	3
RL|S1|C1594	3
RL|S1|C1682	3
RL|S1|C1718	3
RL|S1|C1866	3
RL|S1|C1971	3
RL|S1|C2174	3
RL|S1|C2449	3
RL|S1|C2481	3
RL|S1|C2566	3
RL|S1|C2701	3
RL|S1|C2893	3
RL|S1|C2941	3
RL|S1|C3103	3
RL|S1|C3129	3
RL|S1|C3442	3
RL|S1|C3528	3
RL|S1|C3677	3
RL|S1|C3737	3
RL|S1|C3741	3
RL|S1|C3870	3
RL|S1|C3898	3
RL|S1|C3972	3
RL|S1|C4026	3
RL|S1|C4301	3
RL|S1|C4355	3
RL|S1|C4408	3
RL|S1|C4423	3
RL|S1|C4432	3
RL|S1|C4445	3
RL|S1|C4554	3
RL|S1|C4564	3
RL|S1|C4567	3
RL|S1|C4726	3
RL|S1|C4790	3
RL|S1|C4845	3
RL|S1|C4860	3
RL|S1|C4874	3
RL|S1|C4939	3
RL|S1|C5066	3
RL|S1|C5069	3
RL|S1|C5220	3
RL|S1|C5349	3
RL|S1|C5401	3
RL|S1|C5549	3
RL|S1|C5598	3
RL|S1|C5623	3
RL|S1|C5681	3
RL|S1|C5713	3
RL|S1|C5741	3
RL|S1|C5760	3
RL|S1|C5779	3
RL|S1|C5783	3
RL|S1|C5814	3
RL|S1|C5912	3
RL|S1|C5996	3
RL|S1|C6027	3
RL|S1|C6095	3
RL|S1|C6109	3
RL|S1|C6225	3
RL|S1|C6314	3
RL|S1|C6428	3
RL|S1|C6743	3
RL|S1|C6763	3
RL|S1|C6966	3
RL|S1|C6980	3
RL|S1|C7034	3
RL|S1|C7087	3
RL|S1|C7205	3
RL|S1|C7228	3
RL|S1|C7258	3
RL|S1|C7289	3
RL|S1|C7483	3
RL|S1|C7516	3
RL|S1|C7557	3
RL|S1|C7572	3
RL|S1|C7657	3
RL|S1|C7706	3
RL|S1|C7783	3
RL|S1|C7830	3
RL|S1|C7865	3
RL|S1|C7876	3
RL|S1|C7884	3
RL|S1|C7959	3
RL|S1|C7968	3
RL|S1|C7982	3
RL|S1|C8086	3
RL|S1|C8095	3
RL|S1|C8267	3
RL|S1|C8305	3
RL|S1|C8423	3
RL|S1|C8424	3
RL|S1|C8447	3
RL|S1|C8502	3
RL|S1|C8522	3
RL|S1|C8543	3
RL|S1|C8874	3
RL|S1|C8883	3
RL|S1|C8931	3
RL|S1|C8938	3
RL|S1|C9050	3
RL|S1|C9131	3
RL|S1|C9174	3
RL|S1|C9188	3
RL|S1|C9238	3
RL|S1|C9259	3
RL|S1|C9264	3
RL|S1|C9271	3
RL|S1|C9352	3
RL|S1|C9360	3
RL|S1|C9368	3
RL|S1|C9374	3
RL|S1|C9390	3
RL|S1|C9394	3
RL|S1|C9525	3
RL|S1|C9672	3
RL|S1|C9974	3
RL|S1|C9995	3
RL|S1|C9997	3
RL|S1|C10070	3
RL|S1|C10204	3
RL|S1|C10212	3
RL|S1|C10229	3
RL|S1|C10266	3
RL|S1|C10287	3
RL|S1|C10290	3
RL|S1|C10332	3
RL|S1|C10361	3
RL|S1|C10379	3
RL|S1|C10408	3
RL|S1|C10456	3
RL|S1|C10457	3
RL|S1|C10784	3
RL|S1|C10801	3
RL|S1|C10859	3
RL|S1|C10897	3
RL|S1|C10966	3
RL|S1|C11311	3
RL|S1|C11452	3
RL|S1|C11591	3
RL|S1|C11782	3
RL|S1|C12026	3
RL|S1|C12061	3
RL|S1|C12220	3
RL|S1|C12310	3
RL|S1|C12333	3
RL|S1|C12445	3
RL|S1|C12451	3
RL|S1|C12475	3
RL|S1|C12531	3
RL|S1|C12535	3
RL|S1|C12692	3
RL|S1|C12713	3
RL|S1|C12849	3
RL|S1|C12969	3
RL|S1|C13010	3
RL|S1|C13140	3
RL|S1|C13142	3
RL|S1|C13190	3
RL|S1|C13256	3
RL|S1|C13279	3
RL|S1|C13301	3
RL|S1|C13324	3
RL|S1|C13362	3
RL|S1|C13432	3
RL|S1|C13536	3
RL|S1|C13889	3
RL|S1|C13964	3
RL|S1|C14134	3
RL|S1|C14263	3
RL|S1|C14270	3
RL|S1|C14316	3
RL|S1|C14644	3
RL|S1|C14648	3
RL|S1|C14659	3
RL|S1|C14662	3
RL|S1|C14742	3
RL|S1|C14767	3
RL|S1|C14874	3
RL|S1|C14926	3
RL|S1|C14939	3
RL|S1|C15062	3
RL|S1|C15209	3
RL|S1|C15230	3
RL|S1|C15258	3
RL|S1|C15292	3
RL|S1|C15332	3
RL|S1|C15468	3
RL|S1|C15480	3
RL|S1|C15524	3
RL|S1|C15545	3
RL|S1|C15552	3
RL|S1|C15754	3
RL|S1|C15763	3
RL|S1|C15803	3
RL|S1|C15815	3
RL|S1|C15954	3
RL|S1|C16106	3
RL|S1|C16215	3
RL|S1|C16216	3
RL|S1|C16225	3
RL|S1|C16295	3
RL|S1|C16326	3
RL|S1|C16391	3
RL|S1|C16468	3
RL|S1|C16572	3
RL|S1|C16605	3
RL|S1|C16621	3
RL|S1|C16654	3
RL|S1|C16675	3
RL|S1|C16881	3
RL|S1|C16887	3
RL|S1|C16996	3
RL|S1|C17035	3
RL|S1|C17245	3
RL|S1|C17268	3
RL|S1|C17279	3
RL|S1|C17322	3
RL|S1|C17329	3
RL|S1|C17344	3
RL|S1|C17399	3
RL|S1|C17432	3
RL|S1|C17436	3
RL|S1|C17496	3
RL|S1|C17751	3
RL|S1|C17803	3
RL|S1|C17806	3
RL|S1|C17952	3
RL|S1|C17995	3
RL|S1|C18013	3
RL|S1|C18029	3
RL|S1|C18145	3
RL|S1|C18229	3
RL|S1|C18471	3
RL|S1|C18476	3
RL|S1|C18562	3
RL|S1|C18598	3
RL|S1|C18667	3
RL|S1|C18682	3
RL|S1|C18691	3
RL|S1|C18695	3
RL|S1|C18705	3
RL|S1|C18758	3
RL|S1|C18874	3
RL|S1|C18954	3
RL|S1|C18976	3
RL|S1|C19061	3
RL|S1|C19085	3
RL|S1|C19105	3
RL|S1|C19113	3
RL|S1|C19147	3
RL|S1|C19229	3
RL|S1|C19333	3
RL|S1|C19446	3
RL|S1|C19449	3
RL|S1|C121	30
RL|S1|C199	30
RL|S1|C562	30
RL|S1|C660	30
RL|S1|C694	30
RL|S1|C703	30
RL|S1|C795	30
RL|S1|C922	30
RL|S1|C1152	30
RL|S1|C1242	30
RL|S1|C1409	30
RL|S1|C1782	30
RL|S1|C1907	30
RL|S1|C2253	30
RL|S1|C2330	30
RL|S1|C2422	30
RL|S1|C2894	30
RL|S1|C3003	30
RL|S1|C3281	30
RL|S1|C3775	30
RL|S1|C4153	30
RL|S1|C4285	30
RL|S1|C4512	30
RL|S1|C4585	30
RL|S1|C4906	30
RL|S1|C5197	30
RL|S1|C5208	30
RL|S1|C5229	30
RL|S1|C5546	30
RL|S1|C5748	30
RL|S1|C5820	30
RL|S1|C5872	30
RL|S1|C6546	30
RL|S1|C6795	30
RL|S1|C6822	30
RL|S1|C7046	30
RL|S1|C7601	30
RL|S1|C7643	30
RL|S1|C7755	30
RL|S1|C7922	30
RL|S1|C8157	30
RL|S1|C8160	30
RL|S1|C8453	30
RL|S1|C8477	30
RL|S1|C8670	30
RL|S1|C8943	30
RL|S1|C9023	30
RL|S1|C9330	30
RL|S1|C9766	30
RL|S1|C9819	30
RL|S1|C9894	30
RL|S1|C9895	30
RL|S1|C11385	30
RL|S1|C11887	30
RL|S1|C12115	30
RL|S1|C12222	30
RL|S1|C12318	30
RL|S1|C12353	30
RL|S1|C12837	30
RL|S1|C13338	30
RL|S1|C13458	30
RL|S1|C13983	30
RL|S1|C14455	30
RL|S1|C15261	30
RL|S1|C15447	30
RL|S1|C15452	30
RL|S1|C15571	30
RL|S1|C16018	30
RL|S1|C16110	30
RL|S1|C16258	30
RL|S1|C16354	30
RL|S1|C16360	30
RL|S1|C16410	30
RL|S1|C16440	30
RL|S1|C16820	30
RL|S1|C17259	30
RL|S1|C17273	30
RL|S1|C17415	30
RL|S1|C17561	30
RL|S1|C17591	30
RL|S1|C17860	30
RL|S1|C18700	30
RL|S1|C18843	30
RL|S1|C19174	30
RL|S1|C19312	30
RL|S1|C42	31
RL|S1|C269	31
RL|S1|C328	31
RL|S1|C374	31
RL|S1|C919	31
RL|S1|C1192	31
RL|S1|C1264	31
RL|S1|C1613	31
RL|S1|C1747	31
RL|S1|C2728	31
RL|S1|C3083	31
RL|S1|C3296	31
RL|S1|C3619	31
RL|S1|C4046	31
RL|S1|C4126	31
RL|S1|C4260	31
RL|S1|C4309	31
RL|S1|C4628	31
RL|S1|C4634	31
RL|S1|C4713	31
RL|S1|C4867	31
RL|S1|C5170	31
RL|S1|C5294	31
RL|S1|C5454	31
RL|S1|C5475	31
RL|S1|C5605	31
RL|S1|C5607	31
RL|S1|C7045	31
RL|S1|C7114	31
RL|S1|C7163	31
RL|S1|C7172	31
RL|S1|C7178	31
RL|S1|C7334	31
RL|S1|C7678	31
RL|S1|C7707	31
RL|S1|C7829	31
RL|S1|C7885	31
RL|S1|C8076	31
RL|S1|C8111	31
RL|S1|C8113	31
RL|S1|C8386	31
RL|S1|C8547	31
RL|S1|C8810	31
RL|S1|C9147	31
RL|S1|C9199	31
RL|S1|C9205	31
RL|S1|C9869	31
RL|S1|C10012	31
RL|S1|C10118	31
RL|S1|C10430	31
RL|S1|C10541	31
RL|S1|C10711	31
RL|S1|C11166	31
RL|S1|C11299	31
RL|S1|C11379	31
RL|S1|C11892	31
RL|S1|C12669	31
RL|S1|C12879	31
RL|S1|C13255	31
RL|S1|C13398	31
RL|S1|C14311	31
RL|S1|C14381	31
RL|S1|C14614	31
RL|S1|C15272	31
RL|S1|C15302	31
RL|S1|C15631	31
RL|S1|C15845	31
RL|S1|C16127	31
RL|S1|C16514	31
RL|S1|C16689	31
RL|S1|C16754	31
RL|S1|C17000	31
RL|S1|C17054	31
RL|S1|C17071	31
RL|S1|C17422	31
RL|S1|C17442	31
RL|S1|C17450	31
RL|S1|C17832	31
RL|S1|C17978	31
RL|S1|C18097	31
RL|S1|C18116	31
RL|S1|C18255	31
RL|S1|C18321	31
RL|S1|C18322	31
RL|S1|C18480	31
RL|S1|C18519	31
RL|S1|C18556	31
RL|S1|C18814	31
RL|S1|C19115	31
RL|S1|C19217	31
RL|S1|C2	32
RL|S1|C21	32
RL|S1|C24	32
RL|S1|C77	32
RL|S1|C95	32
RL|S1|C125	32
RL|S1|C129	32
RL|S1|C144	32
RL|S1|C152	32
RL|S1|C159	32
RL|S1|C168	32
RL|S1|C174	32
RL|S1|C226	32
RL|S1|C228	32
RL|S1|C234	32
RL|S1|C251	32
RL|S1|C255	32
RL|S1|C279	32
RL|S1|C307	32
RL|S1|C308	32
RL|S1|C323	32
RL|S1|C326	32
RL|S1|C338	32
RL|S1|C346	32
RL|S1|C350	32
RL|S1|C367	32
RL|S1|C380	32
RL|S1|C388	32
RL|S1|C401	32
RL|S1|C406	32
RL|S1|C416	32
RL|S1|C422	32
RL|S1|C450	32
RL|S1|C468	32
RL|S1|C488	32
RL|S1|C494	32
RL|S1|C510	32
RL|S1|C512	32
RL|S1|C513	32
RL|S1|C516	32
RL|S1|C528	32
RL|S1|C530	32
RL|S1|C539	32
RL|S1|C561	32
RL|S1|C637	32
RL|S1|C671	32
RL|S1|C672	32
RL|S1|C676	32
RL|S1|C684	32
RL|S1|C686	32
RL|S1|C711	32
RL|S1|C714	32
RL|S1|C750	32
RL|S1|C757	32
RL|S1|C777	32
RL|S1|C781	32
RL|S1|C819	32
RL|S1|C835	32
RL|S1|C838	32
RL|S1|C858	32
RL|S1|C866	32
RL|S1|C875	32
RL|S1|C883	32
RL|S1|C932	32
RL|S1|C952	32
RL|S1|C956	32
RL|S1|C985	32
RL|S1|C992	32
RL|S1|C998	32
RL|S1|C1040	32
RL|S1|C1071	32
RL|S1|C1079	32
RL|S1|C1096	32
RL|S1|C1099	32
RL|S1|C1114	32
RL|S1|C1130	32
RL|S1|C1135	32
RL|S1|C1141	32
RL|S1|C1176	32
RL|S1|C1185	32
RL|S1|C1188	32
RL|S1|C1190	32
RL|S1|C1212	32
RL|S1|C1224	32
RL|S1|C1229	32
RL|S1|C1234	32
RL|S1|C1276	32
RL|S1|C1281	32
RL|S1|C1290	32
RL|S1|C1299	32
RL|S1|C1314	32
RL|S1|C1327	32
RL|S1|C1328	32
RL|S1|C1340	32
RL|S1|C1347	32
RL|S1|C1361	32
RL|S1|C1368	32
RL|S1|C1371	32
RL|S1|C1372	32
RL|S1|C1376	32
RL|S1|C1399	32
RL|S1|C1413	32
RL|S1|C1427	32
RL|S1|C1430	32
RL|S1|C1469	32
RL|S1|C1484	32
RL|S1|C1504	32
RL|S1|C1526	32
RL|S1|C1531	32
RL|S1|C1556	32
RL|S1|C1574	32
RL|S1|C1587	32
RL|S1|C1610	32
RL|S1|C1615	32
RL|S1|C1620	32
RL|S1|C1643	32
RL|S1|C1644	32
RL|S1|C1659	32
RL|S1|C1690	32
RL|S1|C1691	32
RL|S1|C1693	32
RL|S1|C1698	32
RL|S1|C1699	32
RL|S1|C1715	32
RL|S1|C1731	32
RL|S1|C1736	32
RL|S1|C1742	32
RL|S1|C1743	32
RL|S1|C1773	32
RL|S1|C1796	32
RL|S1|C1798	32
RL|S1|C1829	32
RL|S1|C1833	32
RL|S1|C1848	32
RL|S1|C1865	32
RL|S1|C1909	32
RL|S1|C1955	32
RL|S1|C1972	32
RL|S1|C2012	32
RL|S1|C2014	32
RL|S1|C2023	32
RL|S1|C2034	32
RL|S1|C2035	32
RL|S1|C2037	32
RL|S1|C2073	32
RL|S1|C2089	32
RL|S1|C2093	32
RL|S1|C2103	32
RL|S1|C2182	32
RL|S1|C2191	32
RL|S1|C2195	32
RL|S1|C2199	32
RL|S1|C2204	32
RL|S1|C2215	32
RL|S1|C2229	32
RL|S1|C2235	32
RL|S1|C2239	32
RL|S1|C2249	32
RL|S1|C2259	32
RL|S1|C2272	32
RL|S1|C2282	32
RL|S1|C2300	32
RL|S1|C2338	32
RL|S1|C2358	32
RL|S1|C2366	32
RL|S1|C2368	32
RL|S1|C2371	32
RL|S1|C2418	32
RL|S1|C2423	32
RL|S1|C2437	32
RL|S1|C2439	32
RL|S1|C2467	32
RL|S1|C2520	32
RL|S1|C2529	32
RL|S1|C2539	32
RL|S1|C2575	32
RL|S1|C2587	32
RL|S1|C2591	32
RL|S1|C2613	32
RL|S1|C2618	32
RL|S1|C2633	32
RL|S1|C2641	32
RL|S1|C2651	32
RL|S1|C2659	32
RL|S1|C2663	32
RL|S1|C2711	32
RL|S1|C2714	32
RL|S1|C2727	32
RL|S1|C2731	32
RL|S1|C2746	32
RL|S1|C2766	32
RL|S1|C2796	32
RL|S1|C2797	32
RL|S1|C2800	32
RL|S1|C2829	32
RL|S1|C2831	32
RL|S1|C2838	32
RL|S1|C2843	32
RL|S1|C2859	32
RL|S1|C2867	32
RL|S1|C2889	32
RL|S1|C2906	32
RL|S1|C2914	32
RL|S1|C2931	32
RL|S1|C2932	32
RL|S1|C2934	32
RL|S1|C2937	32
RL|S1|C2938	32
RL|S1|C2945	32
RL|S1|C2994	32
RL|S1|C3008	32
RL|S1|C3010	32
RL|S1|C3019	32
RL|S1|C3040	32
RL|S1|C3052	32
RL|S1|C3095	32
RL|S1|C3096	32
RL|S1|C3104	32
RL|S1|C3115	32
RL|S1|C3125	32
RL|S1|C3144	32
RL|S1|C3149	32
RL|S1|C3150	32
RL|S1|C3168	32
RL|S1|C3177	32
RL|S1|C3178	32
RL|S1|C3203	32
RL|S1|C3209	32
RL|S1|C3239	32
RL|S1|C3242	32
RL|S1|C3257	32
RL|S1|C3259	32
RL|S1|C3266	32
RL|S1|C3268	32
RL|S1|C3269	32
RL|S1|C3274	32
RL|S1|C3280	32
RL|S1|C3332	32
RL|S1|C3338	32
RL|S1|C3354	32
RL|S1|C3367	32
RL|S1|C3391	32
RL|S1|C3416	32
RL|S1|C3429	32
RL|S1|C3441	32
RL|S1|C3445	32
RL|S1|C3448	32
RL|S1|C3454	32
RL|S1|C3474	32
RL|S1|C3504	32
RL|S1|C3546	32
RL|S1|C3561	32
RL|S1|C3595	32
RL|S1|C3657	32
RL|S1|C3680	32
RL|S1|C3696	32
RL|S1|C3709	32
RL|S1|C3712	32
RL|S1|C3719	32
RL|S1|C3726	32
RL|S1|C3734	32
RL|S1|C3771	32
RL|S1|C3773	32
RL|S1|C3834	32
RL|S1|C3852	32
RL|S1|C3866	32
RL|S1|C3875	32
RL|S1|C3900	32
RL|S1|C3904	32
RL|S1|C3905	32
RL|S1|C3926	32
RL|S1|C3932	32
RL|S1|C3943	32
RL|S1|C3983	32
RL|S1|C3984	32
RL|S1|C3998	32
RL|S1|C4039	32
RL|S1|C4054	32
RL|S1|C4057	32
RL|S1|C4078	32
RL|S1|C4086	32
RL|S1|C4090	32
RL|S1|C4093	32
RL|S1|C4108	32
RL|S1|C4134	32
RL|S1|C4140	32
RL|S1|C4164	32
RL|S1|C4210	32
RL|S1|C4216	32
RL|S1|C4237	32
RL|S1|C4263	32
RL|S1|C4264	32
RL|S1|C4268	32
RL|S1|C4277	32
RL|S1|C4284	32
RL|S1|C4289	32
RL|S1|C4290	32
RL|S1|C4295	32
RL|S1|C4314	32
RL|S1|C4321	32
RL|S1|C4345	32
RL|S1|C4387	32
RL|S1|C4389	32
RL|S1|C4407	32
RL|S1|C4434	32
RL|S1|C4466	32
RL|S1|C4503	32
RL|S1|C4551	32
RL|S1|C4568	32
RL|S1|C4575	32
RL|S1|C4580	32
RL|S1|C4584	32
RL|S1|C4588	32
RL|S1|C4611	32
RL|S1|C4623	32
RL|S1|C4641	32
RL|S1|C4657	32
RL|S1|C4663	32
RL|S1|C4665	32
RL|S1|C4686	32
RL|S1|C4699	32
RL|S1|C4734	32
RL|S1|C4754	32
RL|S1|C4775	32
RL|S1|C4777	32
RL|S1|C4827	32
RL|S1|C4831	32
RL|S1|C4850	32
RL|S1|C4854	32
RL|S1|C4865	32
RL|S1|C4880	32
RL|S1|C4883	32
RL|S1|C4902	32
RL|S1|C4920	32
RL|S1|C4949	32
RL|S1|C4966	32
RL|S1|C4977	32
RL|S1|C4979	32
RL|S1|C4993	32
RL|S1|C4995	32
RL|S1|C5077	32
RL|S1|C5087	32
RL|S1|C5130	32
RL|S1|C5139	32
RL|S1|C5155	32
RL|S1|C5171	32
RL|S1|C5174	32
RL|S1|C5178	32
RL|S1|C5185	32
RL|S1|C5201	32
RL|S1|C5204	32
RL|S1|C5240	32
RL|S1|C5340	32
RL|S1|C5356	32
RL|S1|C5358	32
RL|S1|C5361	32
RL|S1|C5365	32
RL|S1|C5410	32
RL|S1|C5428	32
RL|S1|C5433	32
RL|S1|C5445	32
RL|S1|C5484	32
RL|S1|C5507	32
RL|S1|C5508	32
RL|S1|C5510	32
RL|S1|C5514	32
RL|S1|C5525	32
RL|S1|C5527	32
RL|S1|C5578	32
RL|S1|C5583	32
RL|S1|C5587	32
